album,artist name,track name,min_played
Peace Is The Mission,Major Lazer,Lean On,1920
Mad Love The Prequel,Sean Paul,No Lie,221176
The New Abnormal,The Strokes,Bad Decisions,19426
An Introduction To Ellie Goulding EP,Ellie Goulding,Lights,93672
The New Abnormal,The Strokes,At The Door,7381
The New Abnormal,The Strokes,At The Door,2170
Kid Krow,Conan Gray,Maniac,2000
Un Verano Sin Ti,Bad Bunny,Andrea,1390
The New Abnormal,The Strokes,At The Door,293440
Kid Krow,Conan Gray,Maniac,5140
Un Verano Sin Ti,Bad Bunny,Andrea,339611
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,162326
Un Verano Sin Ti,Bad Bunny,Andrea,339611
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,190238
The New Abnormal,The Strokes,At The Door,310373
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,339611
Those Eyes,New West,Those Eyes,138213
Happier Than Ever,Billie Eilish,Billie Bossa Nova,196730
Happier Than Ever,Billie Eilish,my future,12159
The New Abnormal,The Strokes,At The Door,310373
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,299763
"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",Kensuke Ushio,slt,118573
"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",Kensuke Ushio,slt,118573
"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",Kensuke Ushio,slt,5666
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,1290
BADLANDS,Halsey,Colors,1780
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,190233
Un Verano Sin Ti,Bad Bunny,Otro Atardecer,244444
I Ain’t Worried,OneRepublic,I Ain't Worried,790
Until I Found You,Stephen Sanchez,Until I Found You,172835
Every Summertime,NIKI,Every Summertime,215686
Muchas Cosas,Natalia Lacunza,Muchas Cosas,790
Coolgirl,Atomic Rose,Coolgirl,2523
Miki Matsubara Best Collection,Miki Matsubara,Mayonaka no Door / Stay With Me,1160
Hands Up,Ottawan,Hands Up - Single Version,1080
CKay The First,CKay,love nwantiti (ah ah ah),114663
Toto IV,TOTO,Africa,599711
Toto IV,TOTO,Africa,178351
Estadia,Omy de Oro,Estadia,176640
Estadia,Omy de Oro,Estadia,1002
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,178090
Harry's House,Harry Styles,Late Night Talking,334321
Harry's House,Harry Styles,As It Was,53465
Kid Krow,Conan Gray,Maniac,23280
The New Abnormal,The Strokes,At The Door,37503
The New Abnormal,The Strokes,At The Door,91640
Pony,Rex Orange County,Pluto Projector,39990
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,165362
Sunflower,Rex Orange County,Sunflower,252230
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,46760
A Rush of Blood to the Head,Coldplay,Green Eyes,207542
Toto IV,TOTO,Africa,176539
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,171669
Sweetener,Ariana Grande,God is a woman,106
Random Access Memories,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
Balas Perdidas,Morat,Besos En Guerra,231532
Que la Vida Vale,Natalia Lafourcade,Que la Vida Vale,190820
Viva La Vida (Prospekt's March Edition),Coldplay,Viva La Vida,242373
Six Feet Under,Billie Eilish,Six Feet Under,139144
Parachutes,Coldplay,Yellow,266773
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),9543
Sunflower,Rex Orange County,Sunflower,116973
Sunflower,Rex Orange County,Sunflower,254460
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,187813
Six Feet Under,Billie Eilish,Six Feet Under,553130
WHO CARES?,Rex Orange County,ONE IN A MILLION,100740
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,163305
WHO CARES?,Rex Orange County,ONE IN A MILLION,134527
WHO CARES?,Rex Orange County,ONE IN A MILLION,202153
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
WHO CARES?,Rex Orange County,ONE IN A MILLION,100293
WHO CARES?,Rex Orange County,ONE IN A MILLION,111820
WHO CARES?,Rex Orange County,ONE IN A MILLION,200883
WHO CARES?,Rex Orange County,ONE IN A MILLION,140966
The New Abnormal,The Strokes,At The Door,294842
The New Abnormal,The Strokes,At The Door,192220
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,0
Un Verano Sin Ti,Bad Bunny,Andrea,670
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,2060
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,205020
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,2740
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",154679
Un Verano Sin Ti,Bad Bunny,Otro Atardecer,148690
Un Verano Sin Ti,Bad Bunny,Otro Atardecer,239050
Until I Found You,Stephen Sanchez,Until I Found You,177720
I Ain’t Worried,OneRepublic,I Ain't Worried,108842
Every Summertime,NIKI,Every Summertime,215686
Coolgirl,Atomic Rose,Coolgirl,229156
Miki Matsubara Best Collection,Miki Matsubara,Mayonaka no Door / Stay With Me,312293
Muchas Cosas,Natalia Lacunza,Muchas Cosas,152133
Harry's House,Harry Styles,As It Was,167303
Harry's House,Harry Styles,Late Night Talking,177954
Hands Up,Ottawan,Hands Up - Single Version,208573
Un Verano Sin Ti,Bad Bunny,Yo No Soy Celoso,230704
OASIS,J Balvin,LA CANCIÓN,242573
Háblate de Mí,Jósean Log,Beso,211021
Háblate de Mí,Jósean Log,Chachachá,215986
I Love You So,The Walters,I Love You So,160239
Talk,Coldplay,Gravity,380946
To Let A Good Thing Die,Bruno Major,Nothing,162797
To Let A Good Thing Die,Bruno Major,Nothing,162797
The Road,Z.TAO,"Hello, Hello",222360
Industry Plant,iann dior,Lately,131396
Red (Taylor's Version),Taylor Swift,Babe (Taylor's Version) (From The Vault),224240
Fuzzybrain,Dayglow,Hot Rod,204014
30,Adele,Oh My God,225148
The Twilight Saga: Breaking Dawn - Part 1,Bruno Mars,It Will Rain,118100
San Lucas,Kevin Kaarl,San Lucas,3120
El Mundo Se Equivoca,La Quinta Estacion,Me Muero,2750
As It Was,Harry Styles,As It Was,167303
As It Was,Harry Styles,As It Was,167303
Take Me Home,One Direction,Truly Madly Deeply,180066
Loving Is Easy (feat. Benny Sings),Rex Orange County,Loving Is Easy (feat. Benny Sings),155720
XSCAPE,Michael Jackson,Love Never Felt So Good,246026
Vicente Fernandez Para Siempre,Vicente Fernández,Estos Celos,190226
Nuestra Canción (feat. Vicente García),Monsieur Periné,Nuestra Canción (feat. Vicente García),260080
Caja de Música,Monsieur Periné,Nuestra Canción,260080
Safe Haven,Ruth B.,Dandelions,77699
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,310373
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,200151
Un Verano Sin Ti,Bad Bunny,Andrea,139637
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,227514
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,162326
Those Eyes,New West,Those Eyes,220750
Glimpse of Us,Joji,Glimpse of Us,233456
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,119324
Glimpse of Us,Joji,Glimpse of Us,233456
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,123573
Glimpse of Us,Joji,Glimpse of Us,230770
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,720
Glimpse of Us,Joji,Glimpse of Us,670
Those Eyes,New West,Those Eyes,148120
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,7726
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,162326
Those Eyes,New West,Those Eyes,350770
Those Eyes,New West,Those Eyes,222470
Glimpse of Us,Joji,Glimpse of Us,176597
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,960
Fuzzybrain,Dayglow,Can I Call You Tonight?,780
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,360
Glimpse of Us,Joji,Glimpse of Us,350
Those Eyes,New West,Those Eyes,1040
Looking For America,Lana Del Rey,Looking For America,850
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,162326
Those Eyes,New West,Those Eyes,20650
The New Abnormal,The Strokes,Eternal Summer,1010
The New Abnormal,The Strokes,At The Door,760
The New Abnormal,The Strokes,Why Are Sundays So Depressing,970
The New Abnormal,The Strokes,Not The Same Anymore,337333
The New Abnormal,The Strokes,Ode To The Mets,351786
The New Abnormal,The Strokes,The Adults Are Talking,231900
The New Abnormal,The Strokes,Ode To The Mets,266556
The New Abnormal,The Strokes,The Adults Are Talking,301803
Division,Jenevieve,Baby Powder,176760
Wings,BTS,Stigma,345070
Division,Jenevieve,Baby Powder,176760
Wings,BTS,Stigma,216063
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,131704
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,339611
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,214285
Looking For America,Lana Del Rey,Looking For America,1010
Those Eyes,New West,Those Eyes,212892
Kid Krow,Conan Gray,Maniac,3433
Un Verano Sin Ti,Bad Bunny,Andrea,77090
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,310373
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,277427
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,97846
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,104367
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,5336
Un Verano Sin Ti,Bad Bunny,Andrea,2530
Kid Krow,Conan Gray,Maniac,2410
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,91276
Kid Krow,Conan Gray,Maniac,7280
Those Eyes,New West,Those Eyes,220750
Glimpse of Us,Joji,Glimpse of Us,233456
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,234506
Fuzzybrain,Dayglow,Can I Call You Tonight?,278769
BADLANDS,Halsey,Colors,249499
SpongeBob's Greatest Hits,Spongebob Squarepants,Gary's Song,145706
FREEDOM PIANO STORIES 4,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',311106
I’ll Still Have Me,Cyn,I’ll Still Have Me,219267
Un Verano Sin Ti,Bad Bunny,Otro Atardecer,244444
Until I Found You,Stephen Sanchez,Until I Found You,67107
I Ain’t Worried,OneRepublic,I Ain't Worried,148485
Every Summertime,NIKI,Every Summertime,215686
Coolgirl,Atomic Rose,Coolgirl,229156
Muchas Cosas,Natalia Lacunza,Muchas Cosas,152133
Miki Matsubara Best Collection,Miki Matsubara,Mayonaka no Door / Stay With Me,49837
Hands Up,Ottawan,Hands Up - Single Version,350
Harry's House,Harry Styles,Late Night Talking,177954
Harry's House,Harry Styles,As It Was,167303
Un Verano Sin Ti,Bad Bunny,Yo No Soy Celoso,205602
Those Eyes,New West,Those Eyes,220750
Glimpse of Us,Joji,Glimpse of Us,75338
WHO CARES?,Rex Orange County,ONE IN A MILLION,57237
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,198267
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,198267
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,198267
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,198267
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,198267
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,51545
Sunflower,Rex Orange County,Sunflower,252230
ahora A.K.A NAO,RaiNao,LUV,0
ahora A.K.A NAO,RaiNao,Track3,2647
ahora A.K.A NAO,RaiNao,LUV,3818
ahora A.K.A NAO,RaiNao,LUV,16831
A Rush of Blood to the Head,Coldplay,Green Eyes,223040
A Rush of Blood to the Head,Coldplay,Green Eyes,223040
A Rush of Blood to the Head,Coldplay,Green Eyes,147821
Toto IV,TOTO,Africa,224448
Pure Heroine,Lorde,Team,193058
Pure Heroine,Lorde,Team,11561
Random Access Memories,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
Pure Heroine,Lorde,Team,71796
In A Tidal Wave Of Mystery,Capital Cities,Safe And Sound,172891
Harry's House,Harry Styles,As It Was,28281
WHO CARES?,Rex Orange County,ONE IN A MILLION,9148
Miki Matsubara Best Collection,Miki Matsubara,Mayonaka no Door / Stay With Me,279754
Hands Up,Ottawan,Hands Up - Single Version,1277
Harry's House,Harry Styles,Late Night Talking,177954
Harry's House,Harry Styles,As It Was,71159
Every Summertime,NIKI,Every Summertime,215686
Every Summertime,NIKI,Every Summertime,215686
Every Summertime,NIKI,Every Summertime,186972
Coolgirl,Atomic Rose,Coolgirl,882
Muchas Cosas,Natalia Lacunza,Muchas Cosas,859
Miki Matsubara Best Collection,Miki Matsubara,Mayonaka no Door / Stay With Me,1300
Hands Up,Ottawan,Hands Up - Single Version,1137
Harry's House,Harry Styles,Late Night Talking,177954
Harry's House,Harry Styles,As It Was,131740
Harry's House,Harry Styles,Late Night Talking,177954
Harry's House,Harry Styles,As It Was,5586
Harry's House,Harry Styles,Late Night Talking,315279
Harry's House,Harry Styles,As It Was,167303
Un Verano Sin Ti,Bad Bunny,Yo No Soy Celoso,230704
Háblate de Mí,Jósean Log,Beso,719
OASIS,J Balvin,LA CANCIÓN,161697
Háblate de Mí,Jósean Log,Chachachá,215986
MTV Unplugged Música De Fondo,Zoé,Labios Rotos - En Vivo Desde México / 2010,180287
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,296765
I Love You So,The Walters,I Love You So,140334
The New Abnormal,The Strokes,At The Door,534
Kid Krow,Conan Gray,Maniac,185773
Un Verano Sin Ti,Bad Bunny,Andrea,339611
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,162326
Those Eyes,New West,Those Eyes,220750
Glimpse of Us,Joji,Glimpse of Us,459754
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,234506
Fuzzybrain,Dayglow,Can I Call You Tonight?,79306
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,7177
Kid Krow,Conan Gray,Maniac,1462
Un Verano Sin Ti,Bad Bunny,Andrea,1718
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,975
Looking For America,Lana Del Rey,Looking For America,650
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,254173
Looking For America,Lana Del Rey,Looking For America,1048
Those Eyes,New West,Those Eyes,650
Glimpse of Us,Joji,Glimpse of Us,882
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,975
Glimpse of Us,Joji,Glimpse of Us,222307
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,234506
Fuzzybrain,Dayglow,Can I Call You Tonight?,34151
Brand New Eyes,Paramore,The Only Exception,267653
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],132928
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,BOOKER T,0
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,BOOKER T,26935
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,120,143870
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,SORRY PAPI,163053
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,SORRY PAPI,40331
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2252
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,245643
Pure Heroine,Lorde,Team,213252
Pure Heroine,Lorde,Team,417
Encore,DJ Snake,Let Me Love You,70379
Pure Heroine,Lorde,Team,193058
Pure Heroine,Lorde,Team,11380
Un Verano Sin Ti,Bad Bunny,Moscow Mule,266379
Un Verano Sin Ti,Bad Bunny,Me Porto Bonito,150697
Un Verano Sin Ti,Bad Bunny,La Corriente,198367
Un Verano Sin Ti,Bad Bunny,Andrea,468392
Un Verano Sin Ti,Bad Bunny,Enséñame a Bailar,109017
"thank u, next",Ariana Grande,7 rings,27506
WHO CARES?,Rex Orange County,ONE IN A MILLION,194893
The New Abnormal,The Strokes,At The Door,3717
Kid Krow,Conan Gray,Maniac,789
Un Verano Sin Ti,Bad Bunny,Andrea,1044
El Objeto Antes Llamado Disco,Café Tacvba,Aprovéchate,1091
Looking For America,Lana Del Rey,Looking For America,1091
Those Eyes,New West,Those Eyes,719
Glimpse of Us,Joji,Glimpse of Us,2136
Those Eyes,New West,Those Eyes,220750
Glimpse of Us,Joji,Glimpse of Us,233456
The Hunger Games: Mockingjay Pt. 1,Lorde,Yellow Flicker Beat,85725
Fuzzybrain,Dayglow,Can I Call You Tonight?,1160
BADLANDS,Halsey,Colors,1091
SpongeBob's Greatest Hits,Spongebob Squarepants,Gary's Song,719
FREEDOM PIANO STORIES 4,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',859
SpongeBob's Greatest Hits,Spongebob Squarepants,Gary's Song,61231
Grease,Olivia Newton-John,Hopelessly Devoted To You - From “Grease”,177330
Grease,Olivia Newton-John,Hopelessly Devoted To You - From “Grease”,348
Grease,Olivia Newton-John,Hopelessly Devoted To You - From “Grease”,4667
Parachutes,Coldplay,Sparks,227093
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,120,143704
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,264233
Parachutes,Coldplay,Sparks,24482
Parachutes,Coldplay,Sparks,202606
Parachutes,Coldplay,Sparks,187012
Parachutes,Coldplay,Sparks,1114
Parachutes,Coldplay,Sparks,227093
Parachutes,Coldplay,Sparks,152145
Pure Heroine,Lorde,Team,83178
Talk That Talk,Rihanna,Where Have You Been,152675
Talk That Talk,Rihanna,Where Have You Been,242680
Talk That Talk,Rihanna,Where Have You Been,242680
Parachutes,Coldplay,Sparks,21781
Talk That Talk,Rihanna,Where Have You Been,196721
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,322347
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,374286
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,38280
ULTRA SOLO REMIX,Polimá Westcoast,ULTRA SOLO REMIX,143894
Talk That Talk,Rihanna,Where Have You Been,113243
Pure Heroine,Lorde,Team,44721
Pull Up,Kbp el Terrorista,Pull Up,133236
Un Verano Sin Ti,Bad Bunny,Me Porto Bonito,42794
Un Verano Sin Ti,Bad Bunny,Callaita,5967
Un Verano Sin Ti,Bad Bunny,Tití Me Preguntó,1509
Un Verano Sin Ti,Bad Bunny,Me Porto Bonito,696
Un Verano Sin Ti,Bad Bunny,Me Porto Bonito,157918
Un Verano Sin Ti,Bad Bunny,La Corriente,198367
Un Verano Sin Ti,Bad Bunny,Tarot,180001
Si Tu Me Busca,Anuel AA,Si Tu Me Busca,103143
Sistema De Patio,Tokischa,Sistema De Patio,132655
Si Tu Me Busca,Anuel AA,Si Tu Me Busca,46695
Un Verano Sin Ti,Bad Bunny,Me Porto Bonito,167612
Un Verano Sin Ti,Bad Bunny,Otro Atardecer,835
Un Verano Sin Ti,Bad Bunny,Yo No Soy Celoso,1648
Un Verano Sin Ti,Bad Bunny,Me Fui de Vacaciones,882
Un Verano Sin Ti,Bad Bunny,Un Coco,8823
Un Verano Sin Ti,Bad Bunny,Efecto,270373
Un Verano Sin Ti,Bad Bunny,Party,2136
Un Verano Sin Ti,Bad Bunny,Tarot,67059
Un Verano Sin Ti,Bad Bunny,El Apagón,2089
Un Verano Sin Ti,Bad Bunny,Moscow Mule,905
Un Verano Sin Ti,Bad Bunny,Callaita,1230
Un Verano Sin Ti,Bad Bunny,Neverita,1207
Un Verano Sin Ti,Bad Bunny,Agosto,975
Un Verano Sin Ti,Bad Bunny,Aguacero,1811
Un Verano Sin Ti,Bad Bunny,Enséñame a Bailar,13235
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,198809
Vete,Bad Bunny,Vete,153367
Un Verano Sin Ti,Bad Bunny,La Corriente,38196
Ahora Me Llama,KAROL G,Ahora Me Llama - Remix,211394
YHLQMDLG,Bad Bunny,Que Malo,79876
Sigue Bailandome,Yannc,Sigue Bailandome,310229
Sigue Bailandome,Yannc,Sigue Bailandome,191
Sigue Bailandome,Yannc,Sigue Bailandome,118589
Sigue Bailandome,Yannc,Sigue Bailandome,22677
Talk That Talk,Rihanna,Where Have You Been,76303
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",177770
Random Access Memories,Daft Punk,Instant Crush (feat. Julian Casablancas),389774
MTV Unplugged Música De Fondo,Zoé,Luna - En Vivo,111351
The New Abnormal,The Strokes,Not The Same Anymore,255
